3202;5535;360.182;-0.135907
3238;5534;361.944;-0.133041
3274;5534;363.937;-0.133016
3310;5533;365.761;-0.133156
3346;5531;367.816;-0.125234
3383;5529;369.216;-0.12189
3419;5526;371.512;-0.118673
3456;5523;373.513;-0.117502
3493;5520;375.37;-0.120538
3530;5516;377.385;-0.118242
3568;5511;378.712;-0.113957
3605;5506;381.03;-0.11067
3642;5501;383.556;-0.108793
3680;5495;385.672;-0.108148
3718;5489;387.679;-0.108778
3756;5482;389.729;-0.109906
3793;5475;392.846;-0.105707
3832;5467;394.389;-0.106528
3870;5459;397.299;-0.105132
3909;5450;399.112;-0.10492
3947;5442;402.106;-0.109102
3986;5432;404.213;-0.104678
4025;5422;406.506;-0.104712
4064;5412;409.06;-0.102948
4103;5401;411.982;-0.0987844
4142;5390;414.755;-0.0988587
4181;5379;417.762;-0.100185
4221;5367;420.04;-0.0968745
4261;5354;422.311;-0.090996
4300;5341;425.903;-0.088504
4340;5327;428.379;-0.0812228
4381;5313;430.306;-0.0797568
4421;5299;433.201;-0.0814775
4461;5284;436.083;-0.0772913
4501;5269;439.177;-0.0775984
4542;5253;441.849;-0.0769494
4583;5237;444.363;-0.0807319
4623;5220;447.558;-0.0805016
4664;5203;450.294;-0.0760388
4705;5186;453.246;-0.0761252
4747;5168;455.778;-0.0753891
4788;5150;458.898;-0.0739971
4830;5131;461.201;-0.071663
4871;5112;464.449;-0.072301
4913;5093;467.234;-0.0721116
4955;5073;469.898;-0.072951
4997;5053;473.204;-0.0750109
5039;5032;476.023;-0.0707194
5081;5011;479.056;-0.0710886
5123;4989;481.967;-0.0689011
5166;4967;484.401;-0.0695541
5208;4945;488.218;-0.0657614
5251;4923;491.137;-0.0683703
5294;4899;493.558;-0.061127
5337;4876;496.577;-0.0621217
5380;4852;499.466;-0.056723
5423;4827;502.6;-0.05271
5466;4802;505.541;-0.0494778
5510;4777;508.009;-0.0530574
5553;4751;511.01;-0.0481797
5597;4725;513.539;-0.0501644
5640;4699;516.985;-0.0509855
5684;4672;520;-0.0514787
5728;4645;522.823;-0.0487228
5772;4618;525.862;-0.0508189
5816;4590;528.702;-0.050381
5860;4562;531.768;-0.0507814
5904;4533;535.09;-0.0446597
5949;4504;537.501;-0.0455062
5994;4474;539.708;-0.0397015
6038;4445;543.232;-0.0399221
6083;4414;545.407;-0.0407007
6127;4384;548.921;-0.0391506
6172;4353;552.003;-0.0374133
6217;4322;554.827;-0.0405703
6262;4290;557.407;-0.0412251
6308;4259;560.004;-0.0482243
6353;4226;562.559;-0.0428307
6399;4194;565.594;-0.0481749
6444;4161;568.55;-0.0485633
6490;4128;571.078;-0.0476354
6536;4095;573.813;-0.0473844
6582;4061;576.279;-0.0445762
6627;4027;579.599;-0.0355804
6673;3992;582.468;-0.0309312
6720;3957;584.413;-0.0292496
6765;3921;587.327;-0.0246569
6812;3886;589.655;-0.0287583
6858;3850;592.319;-0.0278845
6904;3814;595.668;-0.0277161
6951;3777;597.577;-0.0319858
6997;3740;600.309;-0.0298222
7044;3703;602.598;-0.0307376
7091;3666;605.07;-0.0322403
7138;3628;607.231;-0.0265454
7185;3590;610.068;-0.0261412
7231;3551;612.687;-0.0205775
7278;3512;614.862;-0.0133773
7326;3473;616.587;-0.0139719
7373;3434;619.092;-0.0172817
7420;3395;621.764;-0.0211349
7467;3355;624.604;-0.0225367
7514;3315;627.088;-0.0243897
7562;3275;629.65;-0.0245938
7610;3234;631.325;-0.0269989
7658;3193;633.156;-0.0299111
7705;3152;635.755;-0.025839
7754;3111;637.283;-0.0323211
7801;3069;639.657;-0.0261176
7849;3028;642.625;-0.0260475
7898;2985;643.547;-0.0278758
7946;2943;645.747;-0.0255732
7994;2900;647.555;-0.020671
8042;2858;650.023;-0.024133
8090;2815;652.1;-0.0200123
8139;2771;653.708;-0.0210341
8187;2728;656.044;-0.0176617
8235;2684;657.964;-0.0167141
8284;2640;659.413;-0.0188283
8332;2596;661.58;-0.0135419
8381;2551;663.273;-0.0134704
8430;2506;664.538;-0.0136992
8478;2462;667.046;-0.0144958
8527;2417;668.534;-0.0153889
8576;2371;669.586;-0.0136711
8625;2326;671.28;-0.0203452
8674;2280;673.088;-0.0193075
8723;2235;674.996;-0.0162569
8772;2189;676.449;-0.0157302
8821;2142;677.447;-0.0125664
8870;2096;679.084;-0.0125781
8919;2049;680.817;-0.00475897
8968;2003;682.628;-0.00525017
9017;1956;683.97;-0.00308141
9066;1908;684.836;-0.0035074
9115;1861;686.331;-0.00706061
9165;1814;687.325;-0.0083388
9214;1766;688.97;-0.00948471
9264;1719;690.101;-0.0164612
9313;1671;691.327;-0.00737986
9363;1623;692.033;-0.0118576
9412;1575;693.376;-0.00842099
9462;1527;694.198;-0.0132514
9512;1479;695.637;-0.0182843
9562;1430;696.012;-0.0152287
9611;1382;697.565;-0.0123841
9661;1334;698.587;-0.0178093
9711;1285;699.097;-0.0151387
9761;1236;699.646;-0.0125801
9811;1187;700.797;-0.0101464
9860;1138;701.986;-0.00496802
9910;1089;702.634;-0.00267884
9960;1039;702.746;-0.00301573
10010;990;703.447;-0.000873106
10059;940;704.74;0.00145695
10109;891;705.481;-0.00191297
10159;841;705.674;-0.00249332
10209;792;706.443;-0.00594956
10259;742;706.659;-0.00659849
10309;692;707.449;-0.00728394
10359;642;707.675;-0.007966
10409;593;708.469;-0.00605441
10459;543;708.694;-0.0067321
10509;493;708.914;-0.00739519
10560;443;708.56;-0.0108588
10610;393;709.325;-0.0169169
10660;343;709.513;-0.0174841
10710;293;709.689;-0.0125577
10761;243;709.278;-0.0103981
10811;192;708.842;-0.00795744
10861;142;709.514;-0.00282975
10911;92;709.589;0.00238803
10961;42;709.633;0.00225744
11011;-8;709.641;0.00767216
11061;-59;709.045;0.0105703
11111;-109;708.979;0.00533448
11160;-159;709.996;0.00851505
11210;-210;709.267;0.0172447
11260;-260;709.065;0.0124202
11310;-310;708.806;0.0131904
11360;-360;708.493;0.0141238
11410;-411;708.121;0.0126381
11460;-461;707.692;0.00850101
11510;-511;707.2;0.00456111
11560;-561;706.64;0.00082851
11610;-610;706.575;-0.000108714
11661;-660;705.305;-0.006221
11711;-710;705.087;-0.00386098
11761;-760;704.233;-0.00127532
11811;-809;703.861;-0.00668643
11861;-858;703.407;-0.00644349
11911;-908;702.304;-0.00309357
11961;-957;702.228;-0.0022998
12011;-1007;700.942;0.00697692
12060;-1056;700.693;0.0111272
12110;-1105;699.779;0.0127565
12160;-1155;698.205;0.0121748
12210;-1204;697.092;0.00907981
12260;-1253;696.419;0.0063536
12310;-1302;695.09;0.00394629
12359;-1350;694.78;0.00715886
12409;-1398;693.786;0.0026
12459;-1447;692.116;0.00658998
12508;-1496;691.44;0.0137776
12558;-1544;690.086;0.0156466
12607;-1592;689.179;0.0206904
12657;-1640;687.584;0.0127831
12706;-1688;686.423;0.0186321
12755;-1736;685.142;0.0143789
12805;-1783;684.235;0.0102161
12854;-1831;682.673;0.0173529
12903;-1878;681.532;0.016813
12953;-1925;679.671;0.0139734
13002;-1972;678.244;0.0143748
13052;-2019;676.091;0.0125079
13101;-2066;674.894;0.0139453
13150;-2112;673.57;0.0129321
13199;-2158;672.091;0.0124299
13248;-2204;670.46;0.00730764
13297;-2250;668.664;0.013004
13346;-2296;667.228;0.0141581
13395;-2341;665.658;0.00777897
13444;-2387;663.377;0.0100178
13493;-2432;661.471;0.00989438
13542;-2477;659.395;0.0103552
13590;-2522;657.732;0.0191563
13639;-2566;656.357;0.01791
13688;-2610;654.296;0.0172104
13736;-2654;652.653;0.0148166
13785;-2698;650.232;0.0153844
13833;-2742;648.222;0.0192747
13881;-2785;646.563;0.0208368
13930;-2829;644.084;0.0234366
13978;-2872;642.048;0.0263241
14026;-2914;640.354;0.0268978
14074;-2957;637.934;0.0311422
14122;-2999;635.851;0.0330878
14170;-3042;633.539;0.033964
14218;-3084;631.07;0.0325097
14265;-3125;629.53;0.0314235
14313;-3166;627.184;0.0284735
14361;-3208;624.113;0.029344
14409;-3248;622.353;0.0250232
14456;-3289;619.998;0.0270577
14504;-3329;617.335;0.0290054
14551;-3369;615.081;0.0296
14598;-3408;613.13;0.0279516
14646;-3448;609.84;0.0276622
14693;-3486;608.44;0.0200416
14740;-3525;605.843;0.0209638
14787;-3563;603.534;0.01966
14834;-3602;600.504;0.0223542
14881;-3639;598.251;0.0243059
14928;-3677;595.282;0.0256774
14975;-3714;593.031;0.0294894
15022;-3751;590.1;0.034095
15068;-3788;587.582;0.0375729
15114;-3824;585.334;0.0388441
15161;-3861;581.722;0.0462228
15207;-3897;579.018;0.0493959
15253;-3932;577.011;0.0504937
15299;-3967;574.349;0.0480489
15345;-4002;571.455;0.0466428
15391;-4037;568.315;0.0506563
15436;-4071;566.094;0.0462042
15482;-4105;562.984;0.0447961
15528;-4138;560.532;0.0413719
15574;-4171;557.418;0.0389384
15619;-4204;554.704;0.0442095
15665;-4236;551.581;0.0407461
15710;-4268;548.859;0.0449382
15755;-4300;546.325;0.0461596
15800;-4331;543.583;0.0492973
15845;-4362;540.616;0.0494034
15890;-4393;537.426;0.0465681
15935;-4423;534.431;0.0457612
15980;-4453;531.195;0.0461597
16024;-4482;529.225;0.0467689
16069;-4511;525.945;0.046267
16113;-4540;523.097;0.0491811
16157;-4568;520.442;0.0499638
16201;-4596;517.547;0.0519892
16246;-4624;514.119;0.0533001
16289;-4651;511.846;0.056595
16333;-4678;508.653;0.0590584
16377;-4705;505.221;0.0628307
16421;-4731;501.964;0.0645024
16464;-4757;499.175;0.0657181
16507;-4783;496.523;0.0684544
16551;-4808;492.975;0.0669724
16594;-4832;490.279;0.0654204
16637;-4856;487.344;0.0652661
16680;-4880;484.194;0.062822
16722;-4903;482.255;0.0604074
16765;-4926;478.999;0.0610933
16808;-4949;475.531;0.0596133
16850;-4971;472.895;0.061583
16893;-4992;469.659;0.0632493
16935;-5014;466.564;0.0681661
16977;-5034;464.3;0.0675874
17019;-5055;461.108;0.0719416
17061;-5075;458.041;0.0742291
17103;-5095;454.772;0.0745748
17144;-5114;452.323;0.0780438
17186;-5133;448.925;0.0813951
17227;-5151;446.719;0.0810758
17268;-5169;443.962;0.0821781
17309;-5187;440.993;0.0849099
17350;-5204;438.151;0.0822464
17391;-5221;435.098;0.0812912
17432;-5237;432.135;0.0783546
17472;-5253;430.003;0.0820717
17512;-5268;427.635;0.0835305
17553;-5283;424.312;0.0852858
17593;-5298;421.543;0.0901449
17633;-5312;418.848;0.0929534
17673;-5325;416.552;0.0907112
17713;-5339;413.498;0.0938501
17753;-5352;410.481;0.0981584
17792;-5364;408.281;0.101628
17831;-5376;405.928;0.103718
17870;-5388;403.432;0.104513
17909;-5399;401.282;0.10353
17948;-5409;398.839;0.103408
17987;-5420;396.346;0.106172
18026;-5429;393.757;0.105913
18064;-5439;391.624;0.109341
18103;-5447;388.919;0.105974
18141;-5456;386.662;0.109308
18179;-5464;384.678;0.113809
18217;-5471;382.449;0.113126
18255;-5478;380.072;0.114379
18292;-5485;378.382;0.115363
18330;-5491;375.868;0.116592
18367;-5497;374.051;0.117529
18405;-5502;371.672;0.119017
18442;-5507;369.722;0.119966
18479;-5511;367.712;0.121762
18515;-5515;366.421;0.123125
18552;-5518;364.3;0.1221
18588;-5521;363.141;0.123648
18625;-5523;360.866;0.122702
18661;-5525;359.289;0.124034
18697;-5527;357.587;0.130114
18733;-5528;355.911;0.128736
18769;-5529;354.116;0.132136
18804;-5529;353.322;0.133834
18840;-5529;351.39;0.137312
18875;-5528;350.223;0.136093
18910;-5527;348.994;0.136894
18945;-5525;347.676;0.135737
18980;-5523;346.566;0.136877
19014;-5521;345.91;0.142165
19049;-5518;344.401;0.143154
19084;-5514;342.777;0.142264
19118;-5510;342.173;0.14325
19152;-5506;341.286;0.146001
19186;-5501;340.274;0.146817
19219;-5496;340.039;0.149023
19253;-5490;338.92;0.147332
19286;-5484;338.799;0.1498
19319;-5477;338.309;0.147471
19352;-5470;337.822;0.14713
19385;-5462;337.211;0.142307
19418;-5454;336.526;0.144671
19451;-5445;335.659;0.145183
19483;-5436;335.89;0.144284
19515;-5427;335.804;0.150206
19547;-5417;335.568;0.151656
19579;-5406;335.167;0.148681
19611;-5395;334.802;0.147675
19642;-5384;335.504;0.147485
19674;-5372;334.97;0.146602
19705;-5360;335.241;0.146196
19736;-5347;335.227;0.146533
19766;-5334;336.01;0.147151
19797;-5320;336.07;0.147798
19827;-5306;336.662;0.1484
19858;-5291;336.576;0.146614
19888;-5276;336.974;0.147277
19918;-5261;338.538;0.1507
19947;-5245;339.496;0.146922
19977;-5229;339.797;0.149417
20006;-5212;340.772;0.148479
20035;-5195;341.57;0.149034
20065;-5177;341.694;0.147618
20093;-5159;343.007;0.143485
20122;-5140;343.358;0.137208
20150;-5121;344.395;0.135685
20178;-5101;345.084;0.132537
20206;-5081;345.922;0.128414
20234;-5061;347.123;0.128805
20261;-5040;348.322;0.124994
20289;-5018;348.476;0.124794
20316;-4997;349.919;0.124195
20343;-4974;350.437;0.121681
20369;-4952;352.491;0.12145
20396;-4929;353.262;0.122125
20422;-4906;354.806;0.118992
20448;-4882;355.908;0.117124
20474;-4858;357.145;0.116782
20500;-4833;358.298;0.112527
20525;-4808;359.796;0.112279
20550;-4783;361.465;0.110722
20575;-4757;362.702;0.107815
20600;-4731;364.048;0.109153
20624;-4704;365.796;0.106481
20649;-4677;366.811;0.110831
20673;-4650;368.542;0.110827
20697;-4622;369.816;0.109589
20721;-4594;371.202;0.112606
20745;-4566;372.775;0.114171
20768;-4537;374.7;0.111661
20791;-4508;376.459;0.110296
20814;-4478;377.737;0.107799
20837;-4449;379.834;0.106151
20860;-4418;380.807;0.100991
20882;-4388;383.016;0.0991909
20904;-4357;385.016;0.0994377
20926;-4325;386.25;0.0925936
20947;-4294;388.712;0.0889057
20969;-4261;389.522;0.0883215
20990;-4229;391.59;0.0878684
21011;-4196;393.463;0.0866508
21031;-4163;395.581;0.0831025
21052;-4129;396.744;0.0820797
21072;-4096;399.131;0.0839707
21092;-4061;400.313;0.0799206
21112;-4027;402.332;0.0790824
21132;-3992;404.119;0.0806964
21151;-3957;406.131;0.076737
21171;-3922;407.907;0.0774248
21190;-3886;409.483;0.0769881
21208;-3850;411.571;0.0741653
21227;-3813;412.721;0.0742184
21245;-3777;415.434;0.0738081
21264;-3739;416.527;0.0713659
21282;-3702;418.442;0.0744699
21299;-3665;420.863;0.0718506
21317;-3627;422.358;0.0722399
21334;-3589;424.303;0.073345
21352;-3550;425.704;0.0744622
21369;-3511;427.215;0.072882
21385;-3472;429.174;0.0687017
21402;-3433;430.93;0.0725568
21418;-3394;433.128;0.0737838
21434;-3354;435.098;0.071366
21450;-3313;436.093;0.0683757
21466;-3273;437.939;0.0712567
21482;-3232;439.19;0.070387
21497;-3191;440.828;0.070189
21512;-3150;442.974;0.0677696
21527;-3109;444.879;0.0661931
21541;-3067;446.412;0.0605041
21556;-3025;447.782;0.0630321
21570;-2983;449.547;0.0593314
21583;-2940;450.908;0.0515611
21597;-2897;452.49;0.0521872
21610;-2854;454.033;0.0533477
21624;-2811;455.468;0.0558444
21637;-2768;457.228;0.0589909
21649;-2724;458.55;0.058159
21662;-2680;459.748;0.0621668
21674;-2636;461.647;0.0634583
21687;-2592;463.07;0.0658921
21699;-2547;464.035;0.0643786
21711;-2503;465.87;0.064853
21722;-2458;467.243;0.0577951
21733;-2413;469.069;0.0553772
21744;-2368;470.598;0.0537581
21755;-2322;471.437;0.0521444
21766;-2276;472.362;0.0514851
21776;-2230;473.532;0.051497
21786;-2184;474.795;0.0488098
21796;-2138;476.511;0.0508114
21806;-2092;477.915;0.0536175
21815;-2045;478.771;0.05263
21825;-1998;479.556;0.0528282
21834;-1951;480.55;0.0537095
21843;-1904;482.022;0.0519429
21851;-1857;483.308;0.0470171
21859;-1809;483.849;0.0460097
21868;-1762;485.118;0.0468253
21875;-1714;485.906;0.0437135
21883;-1666;486.632;0.0417364
21890;-1618;487.917;0.0405628
21898;-1570;488.738;0.0441375
21905;-1522;489.711;0.0484142
21911;-1473;490.063;0.0453263
21918;-1425;491.138;0.0476565
21924;-1376;491.567;0.0463929
21930;-1328;493.239;0.0428742
21936;-1279;493.74;0.0434119
21942;-1230;494.275;0.044855
21948;-1181;494.83;0.0509952
21953;-1132;495.515;0.0502658
21958;-1083;496.626;0.0505469
21963;-1034;497.361;0.051597
21968;-984;497.322;0.0531653
21972;-935;498.186;0.048197
21976;-885;498.653;0.047712
21980;-836;499.543;0.0444975
21984;-786;499.635;0.0456993
21987;-736;499.803;0.0399853
21990;-686;500.351;0.0429553
21993;-636;500.512;0.0428826
21996;-587;501.474;0.0439208
21998;-537;501.676;0.0416393
22000;-487;501.857;0.0441069
22003;-436;501.615;0.0475783
22004;-386;501.824;0.0440191
22006;-336;501.991;0.0453562
22008;-286;502.147;0.0475935
22009;-236;502.308;0.0467331
22010;-186;502.865;0.0430309
22010;-136;502.994;0.0399732
22011;-85;502.29;0.0417939
22011;-35;502.765;0.0406738
22011;15;502.782;0.0482605
22011;65;502.779;0.0527021
22011;116;501.942;0.0580787
22010;166;501.879;0.0565065
22009;216;502.189;0.0521213
22009;266;502.059;0.0563835
22007;316;501.851;0.0535711
22006;366;501.616;0.0556831
22004;416;501.309;0.0547276
22002;467;500.149;0.0548659
22000;517;500.147;0.0520858
21998;566;500.478;0.0537658
21995;616;499.927;0.0487499
21992;666;499.313;0.0446979
21989;716;499.014;0.0455528
21985;766;498.213;0.0394516
21982;816;497.391;0.0421393
21978;865;497.248;0.0376736
21973;915;496.152;0.0343445
21969;964;495.836;0.0394227
21964;1013;495.381;0.0376762
21959;1063;494.424;0.0412099
21954;1112;493.791;0.0452152
21949;1161;493.073;0.0501944
21944;1210;492.269;0.0561526
21939;1259;491.396;0.0593262
21933;1308;490.727;0.05966
21927;1357;489.581;0.0608838
21921;1405;489.135;0.062624
21914;1454;487.715;0.0581809
21908;1502;487.475;0.058336
21901;1551;486.215;0.0598651
21894;1599;485.284;0.0580179
21886;1647;484.109;0.0569861
21879;1695;483.327;0.0610825
21871;1742;482.743;0.0578067
21863;1790;481.241;0.0599513
21855;1837;480.79;0.0626104
21846;1885;478.923;0.0629759
21838;1932;477.873;0.0676485
21829;1979;476.582;0.0658124
21819;2026;475.016;0.0611674
21810;2073;473.851;0.061706
21800;2119;472.82;0.0585134
21790;2165;471.663;0.0564367
21780;2212;469.962;0.0564937
21770;2258;468.536;0.0603075
21748;2349;430.199;0.0464809
21748;2349;466.095;0.0592
21726;2440;427.136;0.0496414
21726;2440;462.766;0.062605
21703;2530;424.483;0.0527528
21691;2574;424.16;0.0516852
21679;2618;422.625;0.0546507
21667;2660;423.21;0.0536503
21656;2700;424.695;0.0583864
21644;2741;425.751;0.061714
21632;2781;427.082;0.0648741
21620;2822;427.527;0.0669897
21607;2863;427.598;0.0664094
21594;2904;427.544;0.0637054
21581;2944;428.446;0.0610739
21568;2985;428.104;0.0607096
21554;3025;428.102;0.0597612
21540;3066;427.195;0.0613256
21526;3106;427.212;0.0662266
21512;3146;426.745;0.0722083
21497;3186;425.878;0.0724018
21482;3226;425.19;0.0740272
21467;3266;424.043;0.0735439
21452;3306;422.728;0.0776358
21437;3345;422.012;0.0815855
21421;3385;420.134;0.0814034
21405;3424;418.823;0.084319
21389;3462;418.472;0.0807901
21372;3501;416.573;0.0795757
21356;3539;415.601;0.0786637
21339;3577;414.16;0.0755149
21321;3615;412.21;0.0733611
21304;3652;411.172;0.0745948
21286;3690;409.233;0.075547
21268;3727;407.529;0.0792261
21250;3763;406.417;0.0794697
21231;3800;404.081;0.0794211
21213;3836;402.675;0.0826409
21194;3871;401.792;0.0790461
21175;3907;400.027;0.0819421
21156;3942;398.543;0.0812545
21136;3977;396.503;0.0816896
21117;4012;394.713;0.087186
21097;4046;393.378;0.0889759
21077;4080;391.602;0.0921677
21057;4114;389.719;0.0939714
21036;4147;387.965;0.091923
21016;4180;386.497;0.0949086
20995;4213;384.762;0.0963582
20974;4245;383.275;0.097123
20952;4277;381.214;0.0962273
20931;4309;379.499;0.0974469
20909;4340;377.838;0.0977287
20887;4371;376.079;0.0968373
20865;4402;374.452;0.100777
20843;4432;373.072;0.10389
20820;4462;371.126;0.10269
20798;4492;369.521;0.109297
20775;4521;367.985;0.109227
20752;4550;366.858;0.11418
20728;4578;365.217;0.112083
20705;4606;363.978;0.11487
20681;4634;362.125;0.116426
20657;4662;360.487;0.117307
20633;4688;359.678;0.114528
20609;4715;358.186;0.116274
20584;4741;356.685;0.111527
20559;4767;355.062;0.111442
20534;4792;354.198;0.110677
20509;4817;352.987;0.111585
20484;4842;351.641;0.119795
20458;4866;350.234;0.121551
20432;4890;348.796;0.122555
20406;4913;347.794;0.125206
20380;4936;347.036;0.127327
20353;4959;345.356;0.128565
20327;4981;344.756;0.131297
20300;5003;343.498;0.133416
20273;5025;342.203;0.137525
20246;5046;341.416;0.137847
20219;5066;341.343;0.137169
20192;5086;340.984;0.138166
20164;5106;340;0.136183
20136;5125;339.456;0.132932
20107;5144;338.192;0.132065
20079;5163;337.593;0.135421
20050;5181;337.015;0.135501
20022;5198;337.277;0.135997
19992;5215;336.209;0.131782
19963;5232;335.802;0.134186
19934;5248;335.85;0.132485
19904;5264;335.176;0.13344
19874;5279;335.158;0.133101
19844;5294;334.948;0.131935
19814;5309;334.743;0.13532
19784;5323;334.97;0.134471
19753;5336;334.798;0.132858
19722;5349;334.933;0.133467
19691;5362;334.862;0.135809
19660;5374;335.154;0.13639
19629;5386;335.557;0.136316
19597;5397;335.515;0.135624
19566;5408;336.303;0.138176
19534;5419;336.693;0.141601
19502;5429;337.24;0.137728
19470;5438;337.978;0.139668
19437;5447;338.123;0.137217
19404;5456;338.328;0.139299
19372;5464;339.616;0.140369
19339;5472;340.56;0.139951
19306;5479;341.481;0.139844
19272;5486;341.695;0.143392
19239;5493;343.147;0.147204
19205;5499;343.82;0.147923
19172;5504;345.591;0.144504
19138;5509;346.617;0.147502
19103;5514;347.041;0.149107
19069;5518;348.795;0.149299
19035;5522;350.466;0.148258
19000;5525;351.577;0.144544
18965;5528;352.847;0.142552
18930;5530;354.627;0.138491
18895;5531;356.607;0.132074
18859;5533;357.593;0.133674
18824;5533;359.592;0.129036
18788;5533;360.994;0.123203
18752;5533;362.536;0.121765
18716;5532;364.209;0.120727
18680;5531;366.371;0.1215
18644;5529;368.383;0.119628
18607;5527;369.785;0.119556
