-0.356437151181,-0.930916991201,10.2527431441,-0.000313452169032,0.999957802565,0.00840824266708,-0.00368731517681
-0.310891441518,-0.839457223007,10.6454892082,-0.000336031764249,0.999934387156,0.0104628947114,-0.0046514835719
-0.210225629579,-0.551003231532,10.3585771148,0.0105266392048,0.986723864023,0.147432768061,-0.0672962475686
-0.174300778972,-0.481722728107,10.605531718,0.00296213443519,0.995660956498,0.0716109042894,0.0593495059098
-0.124603328043,-0.38145210836,10.6225304383,0.00463714062443,0.998278342786,-0.0194777972516,0.0551313219971
-0.0906556418716,-0.29122569313,10.5431777863,0.00679592537602,0.993043289305,-0.0933941917268,-0.0713888360774
-0.0444255004705,-0.210407499321,10.6686570799,0.0127997541278,0.996163436604,0.033108100876,-0.0799901714194
-0.00580512541292,-0.143926581175,10.6014782689,0.002552502297,0.99723211269,0.0522121720611,0.0528723674624
0.0119934348237,-0.0838853324202,10.6970219938,0.0059047714,0.991286610053,0.128705464486,-0.0274024417997
0.0615004571793,0.0252220573118,10.6267823342,-3.52030692787e-05,0.999603385658,-0.00061035236547,0.0281548861177
0.0783795917488,0.059070639708,10.6270165906,-8.25004271471e-05,0.999619108372,-0.00159761531682,0.0275513882985
0.112138848038,0.0929210417548,10.6273259714,-0.000128603741127,0.999645965771,-0.00240823434295,0.0264976788813
0.114418585359,0.109372915436,10.5167178023,0.00552138497703,0.994673193722,0.0721171583176,-0.0734429538847
0.123572595554,0.131368099237,10.2973144198,0.0104513176015,0.987148267085,-0.0839524965601,-0.135576720243
0.149787570917,0.155397744229,10.2845877832,0.00620137898571,0.993922017318,0.109900808682,-0.00154228442486
0.157382591776,0.152761806424,10.3642412139,0.00748835624299,0.989403718802,-0.0692186256483,-0.127408742264
0.15767924726,0.153353089848,10.3816432865,0.00719391144366,0.989880172253,-0.0687871567763,-0.123910529336
0.158003789649,0.146266692546,10.2541916039,0.00129976695351,0.991497023516,0.00920035196722,0.129797212948
0.162780457925,0.143701916364,10.6280109365,-0.00019456689132,0.999683391826,-0.00338444517987,0.0249323841786
0.144389550327,0.11351392751,10.1398492302,-0.00757013257888,0.99192358426,0.0663494609099,0.107833413736
0.137479798131,0.095475363183,10.333339607,-0.0131934667704,0.994840425465,-0.0259984675978,-0.0971727326819
0.13238138213,0.0813291997438,10.2338228464,-0.000114845460571,0.999668927038,-0.00198710832123,0.025652963286
0.129092249952,0.0591722761556,10.5369077498,-0.00287098214167,0.996865778704,0.0652479645948,0.0446439226096
0.115741880217,0.0464952065779,10.2229644524,-0.00813464589757,0.994801647885,0.0712175163732,-0.0723296223094
0.115819915206,0.0163830698937,10.219093836,-0.00102254721829,0.998740632074,0.0281219606178,0.0415362440866
0.0885398782907,-0.0167402122506,10.2125684826,-0.00430602784783,0.990457666526,-0.0342234525268,-0.133430971818
0.0835621248333,-0.0421830677713,10.2623087192,-0.000527423493311,0.991839026819,-0.12743581515,-0.00389611604702
0.0796731673483,-0.0480201996536,10.1496541282,-0.00662477543201,0.99112799312,0.069947530377,0.112821791332
0.0692561106639,-0.0729859641506,10.3163217432,0.00411894171689,0.99148507279,0.12534400846,-0.0350608655924
0.0672621743234,-0.0912040634624,10.2618409379,-0.000424411872555,0.992127625879,-0.125194352341,-0.00299465938617
0.0627875543245,-0.0966982344824,10.1641053645,-0.00610577531465,0.990572724275,0.0664356346741,0.119644071626
0.0511065910882,-0.11424261729,10.2337617384,0.00016407282321,0.99961013897,0.00391312860223,0.0276447205385
0.0466666379152,-0.123591256317,10.412756535,-0.00580556761513,0.991991130754,0.109366391606,0.0629196652648
0.044615578877,-0.144026404019,10.6273592503,0.000200471909434,0.999593710248,0.00482073819235,0.0280915419138
0.034664693401,-0.140220344496,10.2611819395,-0.000218124661403,0.992401713803,-0.123031946031,-0.00138964710394
0.0342638010957,-0.152113445028,10.2389532783,-0.00366772538027,0.991681779239,0.12325441571,-0.0369072557041
0.0331946615117,-0.154783794458,10.2964141807,-0.0048163441787,0.990128023506,0.13390886022,0.0411304880942
0.0334600004738,-0.154720623856,10.2925478242,-0.00419951318069,0.990297032527,0.134287155825,0.0355121280506
0.0185911165742,-0.146845923015,10.2343125485,0.000206778393664,0.999589725683,0.00519003959244,0.0281673754692
