1504020830627525509,0.684633672237,-3.57693958282,10.6607608795
1504020830796996655,0.739430725574,-3.54386162758,10.7290744781
1504020830933052749,0.778110384941,-3.52139854431,10.803352356
1504020831270048842,0.809374272823,-3.5134165287,10.9303617477
1504020831413915197,0.808382809162,-3.51403236389,10.9809923172
1504020831710477384,0.809974133968,-3.53191447258,11.0640506744
1504020831880208321,0.80922049284,-3.54020237923,11.1052408218
1504020832182629832,0.79252821207,-3.54796028137,11.1877889633
1504020832347681811,0.789422035217,-3.54305672646,11.2289533615
1504020832528650977,0.784916102886,-3.53112721443,11.2726316452
1504020832647875300,0.786166071892,-3.51945519447,11.3211374283
1504020832812246186,0.779809832573,-3.51161026955,11.3677949905
1504020832992134050,0.768762528896,-3.51108217239,11.4115076065
1504020833111669988,0.788452506065,-3.52214717865,11.4301376343
1504020833274105352,0.860050499439,-3.5508878231,11.4064378738
1504020833576791029,1.27368116379,-3.69804382324,11.2655410767
1504020833761203581,1.60991621017,-3.81229972839,11.1992998123
1504020833923511237,1.97272050381,-3.95020771027,11.1540632248
1504020834043485612,2.32555580139,-4.12234163284,11.1422519684
1504020834201532539,2.65876412392,-4.29440116882,11.1388444901
1504020834390340039,2.93501019478,-4.47258520126,11.1396627426
1504020834502361810,3.17192959785,-4.65430593491,11.1597499847
1504020834667663008,3.37556266785,-4.83052301407,11.1799230576
1504020834859296393,3.54338717461,-5.01019525528,11.1805362701
1504020834968088060,3.66138410568,-5.19018363953,11.1747837067
1504020835146836914,3.7403626442,-5.3623342514,11.1538209915
1504020835284450091,3.78138804436,-5.53468465805,11.113196373
1504020835430712799,3.79112529755,-5.71032047272,11.0558214188
1504020835602401549,3.78463983536,-5.87915802002,10.988363266
1504020835746796914,3.76689434052,-6.04353618622,10.9149198532
1504020835890949362,3.73581695557,-6.19795751572,10.83872509
1504020836066423424,3.69488811493,-6.33184719086,10.7729539871
1504020836215023945,3.65622472763,-6.44173812866,10.7110328674
1504020836365685038,3.6008708477,-6.52956104279,10.6571130753
1504020836511858736,3.52515864372,-6.60623025894,10.6195173264
1504020836688858632,3.43238162994,-6.67853116989,10.5751619339
1504020836826899153,3.31143379211,-6.75106811523,10.5380010605
1504020836978376080,3.19801664352,-6.81983375549,10.5051784515
1504020837147914830,3.0826985836,-6.87423181534,10.4907026291
1504020837298971757,2.97482204437,-6.90320205688,10.478770256
1504020837450912278,2.86623740196,-6.91154289246,10.475561142
1504020837615565194,2.76806282997,-6.9179444313,10.4719057083
1504020837779613736,2.64587759972,-6.91520309448,10.4761333466
1504020837917836444,2.52155947685,-6.89642906189,10.4757394791
1504020838078084777,2.40501236916,-6.8590722084,10.4674606323
1504020838244742017,2.29671382904,-6.7924785614,10.4461374283
1504020838389992329,2.21433711052,-6.73530960083,10.424241066
1504020838545589621,2.14422535896,-6.68813323975,10.4052934647
1504020838702823735,2.08263540268,-6.6485824585,10.378824234
1504020838860357590,2.00949621201,-6.61530303955,10.3385639191
1504020839007609204,1.9204454422,-6.58354330063,10.299243927
1504020839173181131,1.84196913242,-6.56507730484,10.2752599716
1504020839315659308,1.77456712723,-6.54197216034,10.2496767044
1504020839472555402,1.71549642086,-6.50228834152,10.2256641388
1504020839623618214,1.66121292114,-6.47634601593,10.1981668472
1504020839779413058,1.62465667725,-6.45110940933,10.1679735184
1504020839948414673,1.60890078545,-6.43714380264,10.1480779648
1504020840093296079,1.60777568817,-6.429915905,10.1519441605
1504020840251480870,1.60899615288,-6.42092514038,10.1605167389
1504020840412644151,1.61437666416,-6.40366029739,10.1830654144
1504020840565128943,1.62520873547,-6.38486242294,10.1970176697
1504020840718951599,1.63651108742,-6.37352561951,10.1978330612
1504020840888576651,1.63859951496,-6.37659072876,10.1792535782
1504020841030712485,1.61646366119,-6.39732503891,10.1529541016
1504020841190695505,1.60338926315,-6.44270610809,10.1287889481
1504020841355316651,1.59920167923,-6.48327827454,10.099937439
1504020841497135766,1.60435521603,-6.51460504532,10.070520401
1504020841672682276,1.61386227608,-6.53950786591,10.0416669846
1504020841843431443,1.61713087559,-6.58630847931,10.0377101898
1504020841971228265,1.60803759098,-6.63777542114,10.0489034653
1504020842313186703,1.55107486248,-6.70150089264,10.1073703766
1504020842443353994,1.50614380836,-6.71175813675,10.1249809265
1504020842777206807,1.41538584232,-6.7422709465,10.0897026062
1504020842899642536,1.37417137623,-6.754301548,10.0628395081
1504020843096132484,1.31739807129,-6.75245809555,10.0390863419
1504020843221942692,1.27556741238,-6.7730755806,10.0159063339
1504020843364994827,1.23341858387,-6.80130958557,10.0083351135
1504020843566807484,1.17335879803,-6.82794427872,10.0086946487
1504020843690189567,1.09203338623,-6.84340620041,10.003443718
1504020843840542379,1.01027476788,-6.85892963409,9.99457645416
1504020844147462015,0.881901264191,-6.86137628555,9.98719787598
1504020844295141181,0.822921574116,-6.86546087265,9.9868927002
1504020844495075504,0.766024172306,-6.85639953613,9.97805690765
1504020844610031650,0.694743871689,-6.84420061111,9.97545528412
1504020844772123316,0.61987888813,-6.83819150925,9.96173000336
1504020845081952014,0.496245384216,-6.82651185989,9.92885112762
1504020845231462900,0.45037817955,-6.81805706024,9.91810512543
1504020845427285608,0.394877254963,-6.79845905304,9.9300365448
1504020845560762847,0.335853308439,-6.77019691467,9.94239044189
1504020845706815764,0.274159103632,-6.74816989899,9.9412355423
1504020845896557274,0.200880125165,-6.72770261765,9.92560386658
1504020846020098889,0.134838879108,-6.70432424545,9.91248989105
1504020846180794097,0.0763858035207,-6.6770401001,9.90263175964
1504020846357010139,0.0245928410441,-6.65547227859,9.89593601227
1504020846484737847,-0.0214837864041,-6.63876771927,9.89507675171
1504020846642289566,-0.0666304603219,-6.62322711945,9.88600635529
1504020846815782170,-0.11850964278,-6.59711837769,9.8715467453
1504020846947649826,-0.182324975729,-6.55947875977,9.86018753052
1504020847109642118,-0.246786594391,-6.52245473862,9.85708141327
1504020847274760451,-0.304691970348,-6.49092721939,9.86352062225
1504020847410938680,-0.365791648626,-6.45809268951,9.873462677
1504020847568539513,-0.421339482069,-6.42742395401,9.88161468506
1504020847717883628,-0.483078926802,-6.39380884171,9.8914899826
1504020847872080972,-0.548489749432,-6.35788583755,9.90524482727
1504020848036077586,-0.621528029442,-6.3192243576,9.90917682648
1504020848181784565,-0.683628499508,-6.28895568848,9.92192077637
1504020848344083211,-0.747907578945,-6.25218248367,9.93587970734
1504020848501343159,-0.806673169136,-6.21044206619,9.95891857147
1504020848650431596,-0.850940585136,-6.16497039795,9.98201465607
1504020848813319200,-0.898142337799,-6.11339855194,10.0054788589
1504020848968351909,-0.944738090038,-6.05553293228,10.0305776596
1504020849133420815,-1.00246548653,-5.99515295029,10.0558242798
1504020849284776284,-1.0639988184,-5.93808221817,10.0833215714
1504020849438768575,-1.13131010532,-5.88436841965,10.119184494
1504020849589997794,-1.19503200054,-5.82824325562,10.1481847763
1504020849747004669,-1.25130164623,-5.77021789551,10.1579036713
1504020849908397377,-1.30536305904,-5.70760917664,10.1639986038
1504020850053530033,-1.36027669907,-5.64149999619,10.1646528244
1504020850214803783,-1.42125868797,-5.56945800781,10.158536911
1504020850374992950,-1.4693300724,-5.51096820831,10.1398916245
1504020850516996908,-1.51542556286,-5.45631837845,10.1176357269
1504020850679158991,-1.56283950806,-5.40278625488,10.0992469788
1504020850849119720,-1.60908842087,-5.34674215317,10.093249321
1504020850992074252,-1.65849041939,-5.29296684265,10.0940723419
1504020851148839304,-1.70547890663,-5.23465251923,10.097530365
1504020851291438991,-1.75253748894,-5.17677497864,10.102180481
1504020851453857324,-1.80010402203,-5.12901496887,10.0970411301
1504020851619418939,-1.8481041193,-5.07369661331,10.0837259293
1504020851771722793,-1.88254857063,-5.01651144028,10.0682001114
1504020851921792949,-1.91266715527,-4.96118021011,10.0511217117
1504020852082948001,-1.94233822823,-4.90478563309,10.0288658142
1504020852230136803,-1.96631014347,-4.83894634247,10.0056781769
